state_code,district_code,level_name,statename,districtname,date,value,variable,graph_title
IND,,national,India,,2001-01-01,1028610328.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
1,1,district,Jammu & Kashmir,Kupwara,2001-01-01,650393.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
1,2,district,Jammu & Kashmir,Badgam,2001-01-01,939425.21,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
1,3,district,Jammu & Kashmir,Leh(Ladakh),2001-01-01,117232.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
1,4,district,Jammu & Kashmir,Kargil,2001-01-01,119307.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
1,5,district,Jammu & Kashmir,Punch,2001-01-01,372613.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
1,6,district,Jammu & Kashmir,Rajouri,2001-01-01,483284.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
1,7,district,Jammu & Kashmir,Kathua,2001-01-01,511413.09,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
1,8,district,Jammu & Kashmir,Baramula,2001-01-01,844932.09,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
1,9,district,Jammu & Kashmir,Bandipore,2001-01-01,307067.25,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
1,10,district,Jammu & Kashmir,Srinagar,2001-01-01,690149.82,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
1,11,district,Jammu & Kashmir,Ganderbal,2001-01-01,219844.64,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
1,12,district,Jammu & Kashmir,Pulwama,2001-01-01,441292.85,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
1,13,district,Jammu & Kashmir,Shupiyan,2001-01-01,211314.15,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
1,14,district,Jammu & Kashmir,Anantnag,2001-01-01,762433.83,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
1,15,district,Jammu & Kashmir,Kulgam,2001-01-01,410000.17,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
1,16,district,Jammu & Kashmir,Doda,2001-01-01,320363.13,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
1,17,district,Jammu & Kashmir,Ramban,2001-01-01,215274.08,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
1,18,district,Jammu & Kashmir,Kishtwar,2001-01-01,190418.86,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
1,19,district,Jammu & Kashmir,Udhampur,2001-01-01,459519.09,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
1,20,district,Jammu & Kashmir,Reasi,2001-01-01,247662.85,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
1,21,district,Jammu & Kashmir,Jammu,2001-01-01,1355381.39,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
1,22,district,Jammu & Kashmir,Samba,2001-01-01,274261.51,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
2,23,district,Himachal Pradesh,Chamba,2001-01-01,460887.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
2,24,district,Himachal Pradesh,Kangra,2001-01-01,1339030.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
2,25,district,Himachal Pradesh,Lahul & Spiti,2001-01-01,33224.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
2,26,district,Himachal Pradesh,Kullu,2001-01-01,381571.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
2,27,district,Himachal Pradesh,Mandi,2001-01-01,901344.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
2,28,district,Himachal Pradesh,Hamirpur,2001-01-01,412700.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
2,29,district,Himachal Pradesh,Una,2001-01-01,448273.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
2,30,district,Himachal Pradesh,Bilaspur,2001-01-01,340885.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
2,31,district,Himachal Pradesh,Solan,2001-01-01,500557.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
2,32,district,Himachal Pradesh,Sirmaur,2001-01-01,458593.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
2,33,district,Himachal Pradesh,Shimla,2001-01-01,722502.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
2,34,district,Himachal Pradesh,Kinnaur,2001-01-01,78334.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
3,35,district,Punjab,Gurdaspur,2001-01-01,2103379.80,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
3,36,district,Punjab,Kapurthala,2001-01-01,754521.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
3,37,district,Punjab,Jalandhar,2001-01-01,1962789.49,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
3,38,district,Punjab,Hoshiarpur,2001-01-01,1481367.20,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
3,39,district,Punjab,Shahid Bhagat Singh Nagar,2001-01-01,587468.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
3,40,district,Punjab,Fatehgarh Sahib,2001-01-01,538409.99,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
3,41,district,Punjab,Ludhiana,2001-01-01,3032831.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
3,42,district,Punjab,Moga,2001-01-01,894764.51,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
3,43,district,Punjab,Firozpur,2001-01-01,1746107.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
3,44,district,Punjab,Muktsar,2001-01-01,777493.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
3,45,district,Punjab,Faridkot,2001-01-01,550892.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
3,46,district,Punjab,Bathinda,2001-01-01,1183295.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
3,47,district,Punjab,Mansa,2001-01-01,688758.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
3,48,district,Punjab,Patiala,2001-01-01,1588119.19,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
3,49,district,Punjab,Amritsar,2001-01-01,2156417.63,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
3,50,district,Punjab,Tarn Taran,2001-01-01,939659.37,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
3,51,district,Punjab,Rupnagar,2001-01-01,637186.06,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
3,52,district,Punjab,Sahibzada Ajit Singh Nagar,2001-01-01,735367.77,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
3,53,district,Punjab,Sangrur,2001-01-01,1471927.31,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
3,54,district,Punjab,Barnala,2001-01-01,528245.69,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
4,55,district,Chandigarh,Chandigarh,2001-01-01,900635.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
5,56,district,Uttarakhand,Uttarkashi,2001-01-01,295013.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
5,57,district,Uttarakhand,Chamoli,2001-01-01,370359.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
5,58,district,Uttarakhand,Rudraprayag,2001-01-01,227439.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
5,59,district,Uttarakhand,Tehri Garhwal,2001-01-01,604747.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
5,60,district,Uttarakhand,Dehradun,2001-01-01,1282143.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
5,61,district,Uttarakhand,Garhwal,2001-01-01,697078.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
5,62,district,Uttarakhand,Pithoragarh,2001-01-01,462289.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
5,63,district,Uttarakhand,Bageshwar,2001-01-01,247166.95,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
5,64,district,Uttarakhand,Almora,2001-01-01,632862.05,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
5,65,district,Uttarakhand,Champawat,2001-01-01,224542.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
5,66,district,Uttarakhand,Nainital,2001-01-01,762516.78,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
5,67,district,Uttarakhand,Udham Singh Nagar,2001-01-01,1236006.22,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
5,68,district,Uttarakhand,Hardwar,2001-01-01,1447187.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
6,69,district,Haryana,Panchkula,2001-01-01,468411.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
6,70,district,Haryana,Ambala,2001-01-01,1014411.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
6,71,district,Haryana,Yamunanagar,2001-01-01,1041630.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
6,72,district,Haryana,Kurukshetra,2001-01-01,825454.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
6,73,district,Haryana,Kaithal,2001-01-01,946131.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
6,74,district,Haryana,Karnal,2001-01-01,1274183.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
6,75,district,Haryana,Panipat,2001-01-01,967449.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
6,76,district,Haryana,Sonipat,2001-01-01,1279175.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
6,77,district,Haryana,Jind,2001-01-01,1189827.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
6,78,district,Haryana,Fatehabad,2001-01-01,806158.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
6,79,district,Haryana,Sirsa,2001-01-01,1116649.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
6,80,district,Haryana,Hisar,2001-01-01,1537117.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
6,81,district,Haryana,Bhiwani,2001-01-01,1425022.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
6,82,district,Haryana,Rohtak,2001-01-01,940128.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
6,83,district,Haryana,Jhajjar,2001-01-01,880072.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
6,84,district,Haryana,Mahendragarh,2001-01-01,812521.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
6,85,district,Haryana,Rewari,2001-01-01,765351.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
6,86,district,Haryana,Gurgaon,2001-01-01,777347.31,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
6,87,district,Haryana,Mewat,2001-01-01,882941.69,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
6,88,district,Haryana,Faridabad,2001-01-01,1365471.41,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
6,89,district,Haryana,Palwal,2001-01-01,829114.59,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
7,90,district,NCT of Delhi,North West,2001-01-01,2860869.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
7,91,district,NCT of Delhi,North,2001-01-01,781525.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
7,92,district,NCT of Delhi,North East,2001-01-01,1768061.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
7,93,district,NCT of Delhi,East,2001-01-01,1463583.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
7,94,district,NCT of Delhi,New Delhi,2001-01-01,179112.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
7,95,district,NCT of Delhi,Central,2001-01-01,646385.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
7,96,district,NCT of Delhi,West,2001-01-01,2128908.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
7,97,district,NCT of Delhi,South West,2001-01-01,1754865.50,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
7,98,district,NCT of Delhi,South,2001-01-01,2267198.50,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,99,district,Rajasthan,Ganganagar,2001-01-01,1789423.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,100,district,Rajasthan,Hanumangarh,2001-01-01,1518005.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,101,district,Rajasthan,Bikaner,2001-01-01,1902635.32,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,102,district,Rajasthan,Churu,2001-01-01,1695513.68,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,103,district,Rajasthan,Jhunjhunun,2001-01-01,1913689.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,104,district,Rajasthan,Alwar,2001-01-01,2991596.09,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,105,district,Rajasthan,Bharatpur,2001-01-01,2100091.43,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,106,district,Rajasthan,Dhaulpur,2001-01-01,983258.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,107,district,Rajasthan,Karauli,2001-01-01,1205915.04,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,108,district,Rajasthan,Sawai Madhopur,2001-01-01,1117057.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,109,district,Rajasthan,Dausa,2001-01-01,1322859.44,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,110,district,Rajasthan,Jaipur,2001-01-01,5251071.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,111,district,Rajasthan,Sikar,2001-01-01,2287788.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,112,district,Rajasthan,Nagaur,2001-01-01,2775058.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,113,district,Rajasthan,Jodhpur,2001-01-01,2886505.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,114,district,Rajasthan,Jaisalmer,2001-01-01,508247.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,115,district,Rajasthan,Barmer,2001-01-01,1964835.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,116,district,Rajasthan,Jalor,2001-01-01,1448940.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,117,district,Rajasthan,Sirohi,2001-01-01,851107.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,118,district,Rajasthan,Pali,2001-01-01,1820251.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,119,district,Rajasthan,Ajmer,2001-01-01,2178397.50,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,120,district,Rajasthan,Tonk,2001-01-01,1211671.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,121,district,Rajasthan,Bundi,2001-01-01,962620.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,122,district,Rajasthan,Bhilwara,2001-01-01,2021009.60,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,123,district,Rajasthan,Rajsamand,2001-01-01,982483.69,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,124,district,Rajasthan,Dungarpur,2001-01-01,1107643.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,125,district,Rajasthan,Banswara,2001-01-01,1420503.19,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,126,district,Rajasthan,Chittaurgarh,2001-01-01,1330279.30,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,127,district,Rajasthan,Kota,2001-01-01,1568729.33,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,128,district,Rajasthan,Baran,2001-01-01,1021448.67,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,129,district,Rajasthan,Jhalawar,2001-01-01,1180323.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,130,district,Rajasthan,Udaipur,2001-01-01,2481172.12,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
8,131,district,Rajasthan,Pratapgarh,2001-01-01,707062.60,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,132,district,Uttar Pradesh,Saharanpur,2001-01-01,2896863.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,133,district,Uttar Pradesh,Muzaffarnagar,2001-01-01,3543362.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,134,district,Uttar Pradesh,Bijnor,2001-01-01,3131619.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,135,district,Uttar Pradesh,Moradabad,2001-01-01,3810983.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,136,district,Uttar Pradesh,Rampur,2001-01-01,1923739.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,137,district,Uttar Pradesh,Jyotiba Phule Nagar,2001-01-01,1499068.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,138,district,Uttar Pradesh,Meerut,2001-01-01,2973681.85,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,139,district,Uttar Pradesh,Baghpat,2001-01-01,1163991.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,140,district,Uttar Pradesh,Ghaziabad,2001-01-01,3314265.15,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,141,district,Uttar Pradesh,Gautam Buddha Nagar,2001-01-01,1098174.61,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,142,district,Uttar Pradesh,Bulandshahr,2001-01-01,3016977.39,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,143,district,Uttar Pradesh,Aligarh,2001-01-01,2992286.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,144,district,Uttar Pradesh,Mahamaya Nagar,2001-01-01,1336031.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,145,district,Uttar Pradesh,Mathura,2001-01-01,2074516.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,146,district,Uttar Pradesh,Agra,2001-01-01,3621667.77,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,147,district,Uttar Pradesh,Firozabad,2001-01-01,2081862.65,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,148,district,Uttar Pradesh,Mainpuri,2001-01-01,1596718.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,149,district,Uttar Pradesh,Budaun,2001-01-01,3069426.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,150,district,Uttar Pradesh,Bareilly,2001-01-01,3618589.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,151,district,Uttar Pradesh,Pilibhit,2001-01-01,1728243.07,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,152,district,Uttar Pradesh,Shahjahanpur,2001-01-01,2464794.93,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,153,district,Uttar Pradesh,Kheri,2001-01-01,3207232.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,154,district,Uttar Pradesh,Sitapur,2001-01-01,3619661.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,155,district,Uttar Pradesh,Hardoi,2001-01-01,3398306.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,156,district,Uttar Pradesh,Unnao,2001-01-01,2700324.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,157,district,Uttar Pradesh,Lucknow,2001-01-01,3647834.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,158,district,Uttar Pradesh,Rae Bareli,2001-01-01,2872335.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,159,district,Uttar Pradesh,Farrukhabad,2001-01-01,1570408.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,160,district,Uttar Pradesh,Kannauj,2001-01-01,1388923.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,161,district,Uttar Pradesh,Etawah,2001-01-01,1338871.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,162,district,Uttar Pradesh,Auraiya,2001-01-01,1179993.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,163,district,Uttar Pradesh,Kanpur Dehat,2001-01-01,1563336.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,164,district,Uttar Pradesh,Kanpur Nagar,2001-01-01,4167999.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,165,district,Uttar Pradesh,Jalaun,2001-01-01,1454452.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,166,district,Uttar Pradesh,Jhansi,2001-01-01,1744931.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,167,district,Uttar Pradesh,Lalitpur,2001-01-01,977734.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,168,district,Uttar Pradesh,Hamirpur,2001-01-01,993833.99,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,169,district,Uttar Pradesh,Mahoba,2001-01-01,758337.01,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,170,district,Uttar Pradesh,Banda,2001-01-01,1501667.85,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,171,district,Uttar Pradesh,Chitrakoot,2001-01-01,801891.15,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,172,district,Uttar Pradesh,Fatehpur,2001-01-01,2308384.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
9,173,district,Uttar Pradesh,Pratapgarh,2001-01-01,2731174.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
