state_code,district_code,level_name,statename,districtname,date,value,variable,graph_title
20,351,district,Jharkhand,Godda,2011-01-01,1313551.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,352,district,Jharkhand,Sahibganj,2011-01-01,1150567.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,353,district,Jharkhand,Pakur,2011-01-01,900422.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,354,district,Jharkhand,Dhanbad,2011-01-01,2684487.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,355,district,Jharkhand,Bokaro,2011-01-01,2062330.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,356,district,Jharkhand,Lohardaga,2011-01-01,461790.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,357,district,Jharkhand,Purbi Singhbhum,2011-01-01,2293919.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,358,district,Jharkhand,Palamu,2011-01-01,1939869.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,359,district,Jharkhand,Latehar,2011-01-01,726978.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,360,district,Jharkhand,Hazaribagh,2011-01-01,1734495.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,361,district,Jharkhand,Ramgarh,2011-01-01,949443.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,362,district,Jharkhand,Dumka,2011-01-01,1321442.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,363,district,Jharkhand,Jamtara,2011-01-01,791042.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,364,district,Jharkhand,Ranchi,2011-01-01,2914253.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,365,district,Jharkhand,Khunti,2011-01-01,531885.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,366,district,Jharkhand,Gumla,2011-01-01,1025213.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,367,district,Jharkhand,Simdega,2011-01-01,599578.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,368,district,Jharkhand,Pashchimi Singhbhum,2011-01-01,1502338.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
20,369,district,Jharkhand,Saraikela-Kharsawan,2011-01-01,1065056.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,370,district,Odisha,Bargarh,2011-01-01,1481255.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,371,district,Odisha,Jharsuguda,2011-01-01,579505.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,372,district,Odisha,Sambalpur,2011-01-01,1041099.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,373,district,Odisha,Debagarh,2011-01-01,312520.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,374,district,Odisha,Sundargarh,2011-01-01,2093437.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,375,district,Odisha,Kendujhar,2011-01-01,1801733.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,376,district,Odisha,Mayurbhanj,2011-01-01,2519738.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,377,district,Odisha,Baleshwar,2011-01-01,2320529.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,378,district,Odisha,Bhadrak,2011-01-01,1506337.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,379,district,Odisha,Kendrapara,2011-01-01,1440361.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,380,district,Odisha,Jagatsinghapur,2011-01-01,1136971.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,381,district,Odisha,Cuttack,2011-01-01,2624470.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,382,district,Odisha,Jajapur,2011-01-01,1827192.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,383,district,Odisha,Dhenkanal,2011-01-01,1192811.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,384,district,Odisha,Anugul,2011-01-01,1273821.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,385,district,Odisha,Nayagarh,2011-01-01,962789.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,386,district,Odisha,Khordha,2011-01-01,2251673.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,387,district,Odisha,Puri,2011-01-01,1698730.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,388,district,Odisha,Ganjam,2011-01-01,3529031.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,389,district,Odisha,Gajapati,2011-01-01,577817.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,390,district,Odisha,Kandhamal,2011-01-01,733110.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,391,district,Odisha,Baudh,2011-01-01,441162.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,392,district,Odisha,Subarnapur,2011-01-01,610183.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,393,district,Odisha,Balangir,2011-01-01,1648997.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,394,district,Odisha,Nuapada,2011-01-01,610382.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,395,district,Odisha,Kalahandi,2011-01-01,1576869.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,396,district,Odisha,Rayagada,2011-01-01,967911.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,397,district,Odisha,Nabarangapur,2011-01-01,1220946.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,398,district,Odisha,Koraput,2011-01-01,1379647.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
21,399,district,Odisha,Malkangiri,2011-01-01,613192.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
22,400,district,Chhattisgarh,Koriya,2011-01-01,658917.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
22,401,district,Chhattisgarh,Surguja,2011-01-01,2359886.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
22,402,district,Chhattisgarh,Jashpur,2011-01-01,851669.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
22,403,district,Chhattisgarh,Raigarh,2011-01-01,1493984.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
22,404,district,Chhattisgarh,Korba,2011-01-01,1206640.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
22,405,district,Chhattisgarh,Janjgir - Champa,2011-01-01,1619707.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
22,406,district,Chhattisgarh,Bilaspur,2011-01-01,2663629.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
22,407,district,Chhattisgarh,Kabeerdham,2011-01-01,822526.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
22,408,district,Chhattisgarh,Rajnandgaon,2011-01-01,1537133.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
22,409,district,Chhattisgarh,Durg,2011-01-01,3343872.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
22,410,district,Chhattisgarh,Raipur,2011-01-01,4063872.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
22,411,district,Chhattisgarh,Mahasamund,2011-01-01,1032754.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
22,412,district,Chhattisgarh,Dhamtari,2011-01-01,799781.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
22,413,district,Chhattisgarh,Uttar Bastar Kanker,2011-01-01,748941.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
22,414,district,Chhattisgarh,Bastar,2011-01-01,1413199.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
22,415,district,Chhattisgarh,Narayanpur,2011-01-01,139820.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
22,416,district,Chhattisgarh,Dakshin Bastar Dantewada,2011-01-01,533638.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
22,417,district,Chhattisgarh,Bijapur,2011-01-01,255230.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,418,district,Madhya Pradesh,Sheopur,2011-01-01,687861.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,419,district,Madhya Pradesh,Morena,2011-01-01,1965970.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,420,district,Madhya Pradesh,Bhind,2011-01-01,1703005.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,421,district,Madhya Pradesh,Gwalior,2011-01-01,2032036.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,422,district,Madhya Pradesh,Datia,2011-01-01,786754.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,423,district,Madhya Pradesh,Shivpuri,2011-01-01,1726050.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,424,district,Madhya Pradesh,Tikamgarh,2011-01-01,1445166.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,425,district,Madhya Pradesh,Chhatarpur,2011-01-01,1762375.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,426,district,Madhya Pradesh,Panna,2011-01-01,1016520.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,427,district,Madhya Pradesh,Sagar,2011-01-01,2378458.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,428,district,Madhya Pradesh,Damoh,2011-01-01,1264219.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,429,district,Madhya Pradesh,Satna,2011-01-01,2228935.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,430,district,Madhya Pradesh,Rewa,2011-01-01,2365106.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,431,district,Madhya Pradesh,Umaria,2011-01-01,644758.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,432,district,Madhya Pradesh,Neemuch,2011-01-01,826067.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,433,district,Madhya Pradesh,Mandsaur,2011-01-01,1340411.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,434,district,Madhya Pradesh,Ratlam,2011-01-01,1455069.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,435,district,Madhya Pradesh,Ujjain,2011-01-01,1986864.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,436,district,Madhya Pradesh,Shajapur,2011-01-01,1512681.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,437,district,Madhya Pradesh,Dewas,2011-01-01,1563715.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,438,district,Madhya Pradesh,Dhar,2011-01-01,2185793.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,439,district,Madhya Pradesh,Indore,2011-01-01,3276697.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,440,district,Madhya Pradesh,Khargone (West Nimar),2011-01-01,1873046.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,441,district,Madhya Pradesh,Barwani,2011-01-01,1385881.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,442,district,Madhya Pradesh,Rajgarh,2011-01-01,1545814.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,443,district,Madhya Pradesh,Vidisha,2011-01-01,1458875.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,444,district,Madhya Pradesh,Bhopal,2011-01-01,2371061.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,445,district,Madhya Pradesh,Sehore,2011-01-01,1311332.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,446,district,Madhya Pradesh,Raisen,2011-01-01,1331597.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,447,district,Madhya Pradesh,Betul,2011-01-01,1575362.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,448,district,Madhya Pradesh,Harda,2011-01-01,570465.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,449,district,Madhya Pradesh,Hoshangabad,2011-01-01,1241350.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,450,district,Madhya Pradesh,Katni,2011-01-01,1292042.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,451,district,Madhya Pradesh,Jabalpur,2011-01-01,2463289.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,452,district,Madhya Pradesh,Narsimhapur,2011-01-01,1091854.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,453,district,Madhya Pradesh,Dindori,2011-01-01,704524.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,454,district,Madhya Pradesh,Mandla,2011-01-01,1054905.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,455,district,Madhya Pradesh,Chhindwara,2011-01-01,2090922.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,456,district,Madhya Pradesh,Seoni,2011-01-01,1379131.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,457,district,Madhya Pradesh,Balaghat,2011-01-01,1701698.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,458,district,Madhya Pradesh,Guna,2011-01-01,1241519.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,459,district,Madhya Pradesh,Ashoknagar,2011-01-01,845071.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,460,district,Madhya Pradesh,Shahdol,2011-01-01,1066063.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,461,district,Madhya Pradesh,Anuppur,2011-01-01,749237.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,462,district,Madhya Pradesh,Sidhi,2011-01-01,1127033.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,463,district,Madhya Pradesh,Singrauli,2011-01-01,1178273.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,464,district,Madhya Pradesh,Jhabua,2011-01-01,1025048.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,465,district,Madhya Pradesh,Alirajpur,2011-01-01,728999.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,466,district,Madhya Pradesh,Khandwa (East Nimar),2011-01-01,1310061.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
23,467,district,Madhya Pradesh,Burhanpur,2011-01-01,757847.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,468,district,Gujarat,Kachchh,2011-01-01,2092371.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,469,district,Gujarat,Banas Kantha,2011-01-01,3120506.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,470,district,Gujarat,Patan,2011-01-01,1343734.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,471,district,Gujarat,Mahesana,2011-01-01,2035064.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,472,district,Gujarat,Sabar Kantha,2011-01-01,2428589.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,473,district,Gujarat,Gandhinagar,2011-01-01,1391753.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,474,district,Gujarat,Ahmedabad,2011-01-01,7214225.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,475,district,Gujarat,Surendranagar,2011-01-01,1756268.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,476,district,Gujarat,Rajkot,2011-01-01,3804558.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,477,district,Gujarat,Jamnagar,2011-01-01,2160119.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,478,district,Gujarat,Porbandar,2011-01-01,585449.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,479,district,Gujarat,Junagadh,2011-01-01,2743082.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,480,district,Gujarat,Amreli,2011-01-01,1514190.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,481,district,Gujarat,Bhavnagar,2011-01-01,2880365.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,482,district,Gujarat,Anand,2011-01-01,2092745.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,483,district,Gujarat,Kheda,2011-01-01,2299885.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,484,district,Gujarat,Panch Mahals,2011-01-01,2390776.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,485,district,Gujarat,Dohad,2011-01-01,2127086.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,486,district,Gujarat,Vadodara,2011-01-01,4165626.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,487,district,Gujarat,Narmada,2011-01-01,590297.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,488,district,Gujarat,Bharuch,2011-01-01,1551019.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,489,district,Gujarat,The Dangs,2011-01-01,228291.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,490,district,Gujarat,Navsari,2011-01-01,1329672.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,491,district,Gujarat,Valsad,2011-01-01,1705678.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,492,district,Gujarat,Surat,2011-01-01,6081322.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
24,493,district,Gujarat,Tapi,2011-01-01,807022.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
25,494,district,Daman & Diu,Diu,2011-01-01,52074.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
25,495,district,Daman & Diu,Daman,2011-01-01,191173.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
26,496,district,Dadra & Nagar Haveli,Dadra & Nagar Haveli,2011-01-01,343709.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,497,district,Maharashtra,Nandurbar,2011-01-01,1648295.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,498,district,Maharashtra,Dhule,2011-01-01,2050862.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,499,district,Maharashtra,Jalgaon,2011-01-01,4229917.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,500,district,Maharashtra,Buldana,2011-01-01,2586258.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,501,district,Maharashtra,Akola,2011-01-01,1813906.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,502,district,Maharashtra,Washim,2011-01-01,1197160.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,503,district,Maharashtra,Amravati,2011-01-01,2888445.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,504,district,Maharashtra,Wardha,2011-01-01,1300774.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,505,district,Maharashtra,Nagpur,2011-01-01,4653570.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,506,district,Maharashtra,Bhandara,2011-01-01,1200334.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,507,district,Maharashtra,Gondiya,2011-01-01,1322507.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,508,district,Maharashtra,Gadchiroli,2011-01-01,1072942.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,509,district,Maharashtra,Chandrapur,2011-01-01,2204307.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,510,district,Maharashtra,Yavatmal,2011-01-01,2772348.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,511,district,Maharashtra,Nanded,2011-01-01,3361292.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,512,district,Maharashtra,Hingoli,2011-01-01,1177345.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,513,district,Maharashtra,Parbhani,2011-01-01,1836086.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,514,district,Maharashtra,Jalna,2011-01-01,1959046.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,515,district,Maharashtra,Aurangabad,2011-01-01,3701282.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,516,district,Maharashtra,Nashik,2011-01-01,6107187.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,517,district,Maharashtra,Thane,2011-01-01,11060148.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,518,district,Maharashtra,Mumbai Suburban,2011-01-01,9356962.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,519,district,Maharashtra,Mumbai,2011-01-01,3085411.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,520,district,Maharashtra,Raigarh,2011-01-01,2634200.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,521,district,Maharashtra,Pune,2011-01-01,9429408.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,522,district,Maharashtra,Ahmadnagar,2011-01-01,4543159.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,523,district,Maharashtra,Bid,2011-01-01,2585049.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,524,district,Maharashtra,Latur,2011-01-01,2454196.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
27,525,district,Maharashtra,Osmanabad,2011-01-01,1657576.00,"sector : total; Caste : Total; Gender : Total","Population by Caste, Gender & Sector (Persons, Source: Census)"
